Student_ID,School_ID,State,District,Area,Gender,Caste,Age,Standard,Annual_Family_Income_INR,Attendance_Percent,Distance_From_School_KM,Dropout_Status,Dropout_Reason
STU03874,SCH1099,Gujarat,Surat,Semi-Urban,Male,General,17,12,100000,65,2.3,No,None
STU03875,SCH1071,Uttar Pradesh,Kanpur,Urban,Male,SC,16,11,75000,60,3.4,Yes,Migration
STU03876,SCH1116,Madhya Pradesh,Bhopal,Semi-Urban,Male,ST,11,5,200000,87,0.2,No,None
STU03877,SCH1137,Gujarat,Vadodara,Rural,Female,OBC,12,8,150000,71,2.4,No,None
STU03878,SCH1185,Maharashtra,Nagpur,Semi-Urban,Female,OBC,12,7,300000,72,2.7,No,None
STU03879,SCH1218,Madhya Pradesh,Indore,Semi-Urban,Female,SC,15,11,150000,78,0.9,No,None
STU03880,SCH1240,Madhya Pradesh,Jabalpur,Semi-Urban,Male,General,9,5,50000,83,4.4,Yes,Child Labour
STU03881,SCH1250,Maharashtra,Nashik,Rural,Male,ST,12,6,200000,85,3.8,No,None
STU03882,SCH1106,Maharashtra,Nashik,Urban,Male,General,14,9,150000,52,4.2,Yes,Lack of Transport
STU03883,SCH1194,Rajasthan,Jaipur,Urban,Male,OBC,12,7,75000,100,2.1,Yes,Poverty
STU03884,SCH1109,Uttar Pradesh,Kanpur,Semi-Urban,Female,SC,12,6,100000,40,1.5,No,None
STU03885,SCH1081,Madhya Pradesh,Indore,Urban,Female,SC,9,3,50000,95,4.1,Yes,Family Issues
STU03886,SCH1178,Gujarat,Surat,Urban,Male,OBC,14,9,100000,76,9.9,No,None
STU03887,SCH1098,Uttar Pradesh,Aligarh,Urban,Female,OBC,7,1,150000,72,0.2,No,None
STU03888,SCH1250,Uttar Pradesh,Lucknow,Semi-Urban,Female,General,8,3,150000,56,4.4,No,None
STU03889,SCH1122,Uttar Pradesh,Lucknow,Rural,Male,OBC,10,6,200000,70,4.2,No,None
STU03890,SCH1213,Uttar Pradesh,Aligarh,Rural,Male,General,17,12,75000,82,4.6,Yes,Lack of Interest
STU03891,SCH1231,Gujarat,Surat,Urban,Male,SC,11,6,50000,44,1.7,Yes,Poverty
STU03892,SCH1073,Madhya Pradesh,Bhopal,Rural,Male,SC,6,1,150000,60,4.9,Yes,Lack of Transport
STU03893,SCH1190,Maharashtra,Pune,Rural,Male,OBC,9,4,200000,80,2.7,No,None
STU03894,SCH1028,Gujarat,Vadodara,Urban,Female,OBC,12,7,500000,92,2.1,No,None
STU03895,SCH1182,Rajasthan,Kota,Urban,Female,General,12,7,150000,90,3.1,No,None
STU03896,SCH1243,Maharashtra,Aurangabad,Urban,Female,General,13,8,150000,79,4.5,No,None
STU03897,SCH1244,Gujarat,Surat,Rural,Female,General,6,1,300000,61,6.6,Yes,Migration
STU03898,SCH1188,Madhya Pradesh,Bhopal,Rural,Female,OBC,10,5,100000,47,2.8,Yes,Family Issues
STU03899,SCH1120,Madhya Pradesh,Indore,Semi-Urban,Male,General,17,11,200000,99,2.1,No,None
STU03900,SCH1079,Madhya Pradesh,Gwalior,Rural,Female,SC,6,1,100000,57,5.0,No,None
STU03901,SCH1102,Madhya Pradesh,Jabalpur,Rural,Female,General,7,2,75000,89,4.5,Yes,Poverty
STU03902,SCH1179,Rajasthan,Udaipur,Rural,Male,General,12,7,150000,65,3.4,No,None
STU03903,SCH1044,Gujarat,Vadodara,Semi-Urban,Male,OBC,12,6,50000,59,0.2,Yes,Lack of Transport
STU03904,SCH1067,Madhya Pradesh,Gwalior,Rural,Female,ST,18,12,100000,75,6.8,Yes,Poverty
STU03905,SCH1142,Rajasthan,Jaipur,Rural,Female,OBC,18,12,150000,80,6.7,Yes,Migration
STU03906,SCH1073,Rajasthan,Udaipur,Rural,Female,ST,12,7,75000,86,2.8,Yes,Poverty
STU03907,SCH1103,Uttar Pradesh,Lucknow,Rural,Male,OBC,15,9,100000,71,0.6,Yes,Poverty
STU03908,SCH1037,Uttar Pradesh,Lucknow,Semi-Urban,Male,General,8,3,300000,87,3.0,No,None
STU03909,SCH1240,Gujarat,Ahmedabad,Rural,Female,OBC,13,8,75000,87,5.1,Yes,Poverty
STU03910,SCH1152,Uttar Pradesh,Aligarh,Rural,Male,SC,8,3,150000,80,5.7,No,None
STU03911,SCH1103,Maharashtra,Nashik,Rural,Male,General,11,5,75000,54,2.6,Yes,Health Issues
STU03912,SCH1112,Maharashtra,Aurangabad,Urban,Male,OBC,16,10,100000,85,0.2,No,None
STU03913,SCH1005,Uttar Pradesh,Agra,Urban,Female,OBC,6,1,300000,55,3.5,No,None
STU03914,SCH1097,Gujarat,Surat,Semi-Urban,Female,SC,13,8,100000,77,3.5,No,None
STU03915,SCH1053,Madhya Pradesh,Bhopal,Urban,Female,General,14,9,300000,69,6.1,Yes,Child Labour
STU03916,SCH1247,Rajasthan,Jodhpur,Semi-Urban,Male,General,13,8,100000,76,3.6,No,None
STU03917,SCH1038,Madhya Pradesh,Bhopal,Urban,Male,OBC,11,6,50000,86,3.8,No,None
STU03918,SCH1036,Uttar Pradesh,Aligarh,Rural,Male,SC,16,11,300000,70,0.2,Yes,Poverty
STU03919,SCH1162,Maharashtra,Nagpur,Semi-Urban,Female,OBC,8,3,50000,86,2.6,No,None
STU03920,SCH1202,Rajasthan,Kota,Rural,Male,General,10,4,100000,62,3.5,Yes,Poor Academic Performance
STU03921,SCH1005,Madhya Pradesh,Indore,Urban,Female,OBC,7,1,150000,95,6.7,No,None
STU03922,SCH1034,Uttar Pradesh,Lucknow,Rural,Male,General,6,1,150000,65,1.1,No,None
STU03923,SCH1096,Uttar Pradesh,Agra,Rural,Female,SC,8,3,75000,61,3.7,Yes,Poverty
STU03924,SCH1117,Madhya Pradesh,Bhopal,Urban,Male,SC,17,11,100000,96,3.8,No,None
STU03925,SCH1125,Madhya Pradesh,Jabalpur,Rural,Female,General,10,5,50000,93,2.6,Yes,Lack of Interest
STU03926,SCH1105,Maharashtra,Pune,Rural,Female,SC,7,2,100000,59,4.4,Yes,Poor Academic Performance
STU03927,SCH1095,Maharashtra,Aurangabad,Rural,Female,General,15,11,100000,89,5.1,No,None
STU03928,SCH1091,Rajasthan,Jaipur,Urban,Male,General,13,8,100000,100,1.9,No,None
STU03929,SCH1246,Maharashtra,Nashik,Rural,Female,General,11,5,150000,70,3.9,No,None
STU03930,SCH1177,Gujarat,Vadodara,Semi-Urban,Other,OBC,6,1,200000,74,1.1,No,None
STU03931,SCH1026,Maharashtra,Aurangabad,Urban,Female,General,11,6,50000,89,2.1,No,None
STU03932,SCH1092,Rajasthan,Jodhpur,Rural,Female,OBC,15,11,75000,85,2.3,Yes,Lack of Transport
STU03933,SCH1070,Gujarat,Vadodara,Rural,Male,ST,10,5,100000,50,1.1,Yes,Migration
STU03934,SCH1172,Gujarat,Ahmedabad,Semi-Urban,Female,General,15,11,150000,72,3.6,No,None
STU03935,SCH1226,Madhya Pradesh,Indore,Urban,Female,SC,15,9,100000,81,1.2,No,None
STU03936,SCH1188,Rajasthan,Udaipur,Urban,Female,ST,6,1,200000,46,1.7,No,None
STU03937,SCH1125,Uttar Pradesh,Kanpur,Rural,Male,OBC,16,10,300000,68,4.5,Yes,Lack of Transport
STU03938,SCH1087,Gujarat,Surat,Semi-Urban,Female,General,14,9,300000,64,6.3,No,None
STU03939,SCH1019,Uttar Pradesh,Aligarh,Rural,Other,OBC,11,6,100000,74,1.2,Yes,Poverty
STU03940,SCH1136,Madhya Pradesh,Bhopal,Rural,Male,General,18,12,100000,76,2.5,No,None
STU03941,SCH1067,Uttar Pradesh,Agra,Rural,Female,OBC,18,12,300000,71,5.0,Yes,Lack of Transport
STU03942,SCH1160,Madhya Pradesh,Gwalior,Urban,Other,ST,6,1,150000,54,5.4,No,None
STU03943,SCH1086,Maharashtra,Aurangabad,Urban,Male,General,13,8,150000,74,7.7,No,None
STU03944,SCH1215,Uttar Pradesh,Lucknow,Semi-Urban,Female,ST,14,8,100000,61,0.5,No,None
STU03945,SCH1084,Gujarat,Surat,Semi-Urban,Male,OBC,7,2,200000,100,5.4,No,None
STU03946,SCH1226,Uttar Pradesh,Agra,Rural,Male,General,7,3,100000,95,1.7,No,None
STU03947,SCH1211,Gujarat,Vadodara,Rural,Female,General,9,3,100000,100,0.5,No,None
STU03948,SCH1197,Maharashtra,Nashik,Urban,Male,OBC,6,1,300000,84,6.2,No,None
STU03949,SCH1149,Uttar Pradesh,Agra,Rural,Female,OBC,9,4,75000,83,0.2,Yes,Migration
STU03950,SCH1034,Madhya Pradesh,Indore,Rural,Male,OBC,9,5,50000,61,10.2,Yes,Lack of Transport
STU03951,SCH1049,Uttar Pradesh,Lucknow,Urban,Female,ST,6,1,100000,68,0.2,Yes,Family Issues
STU03952,SCH1119,Madhya Pradesh,Jabalpur,Rural,Male,OBC,6,1,150000,67,4.2,No,None
STU03953,SCH1236,Rajasthan,Jaipur,Rural,Male,OBC,11,7,200000,58,2.1,No,None
STU03954,SCH1098,Maharashtra,Nashik,Rural,Female,General,6,1,150000,74,2.4,No,None
STU03955,SCH1022,Uttar Pradesh,Aligarh,Semi-Urban,Male,SC,8,3,200000,65,3.8,No,None
STU03956,SCH1221,Uttar Pradesh,Agra,Urban,Male,OBC,11,6,200000,69,4.2,No,None
STU03957,SCH1062,Uttar Pradesh,Agra,Rural,Female,OBC,11,5,200000,42,5.7,No,None
STU03958,SCH1022,Maharashtra,Pune,Semi-Urban,Female,SC,11,5,50000,72,3.7,Yes,Health Issues
STU03959,SCH1199,Rajasthan,Jaipur,Rural,Male,OBC,6,1,50000,75,6.3,Yes,Lack of Interest
STU03960,SCH1011,Madhya Pradesh,Jabalpur,Urban,Female,OBC,15,10,150000,69,4.4,No,None
STU03961,SCH1066,Maharashtra,Nagpur,Semi-Urban,Female,General,10,4,200000,76,1.5,No,None
STU03962,SCH1013,Gujarat,Surat,Rural,Female,OBC,9,5,100000,82,2.8,No,None
STU03963,SCH1068,Madhya Pradesh,Jabalpur,Rural,Male,ST,7,2,100000,79,3.5,No,None
STU03964,SCH1063,Rajasthan,Udaipur,Rural,Male,OBC,18,12,150000,90,4.7,No,None
STU03965,SCH1063,Maharashtra,Nagpur,Urban,Male,General,9,4,100000,88,2.3,No,None
STU03966,SCH1172,Madhya Pradesh,Bhopal,Rural,Female,General,12,7,300000,100,3.6,No,None
STU03967,SCH1048,Madhya Pradesh,Jabalpur,Urban,Female,OBC,7,3,100000,67,2.7,No,None
STU03968,SCH1104,Maharashtra,Pune,Rural,Male,SC,12,8,75000,83,7.4,Yes,Poverty
STU03969,SCH1100,Rajasthan,Jodhpur,Urban,Female,SC,11,5,75000,91,0.2,No,None
STU03970,SCH1201,Maharashtra,Nagpur,Urban,Male,General,6,1,150000,70,4.0,No,None
STU03971,SCH1203,Gujarat,Surat,Rural,Male,OBC,6,1,75000,69,4.5,Yes,Migration
STU03972,SCH1224,Madhya Pradesh,Jabalpur,Rural,Female,OBC,18,12,50000,100,0.2,Yes,Lack of Interest
STU03973,SCH1193,Maharashtra,Nashik,Rural,Male,General,13,8,200000,96,8.1,No,None
STU03974,SCH1159,Madhya Pradesh,Indore,Rural,Male,SC,8,3,500000,60,3.2,No,None
STU03975,SCH1241,Gujarat,Vadodara,Urban,Male,OBC,9,4,100000,80,4.2,No,None
STU03976,SCH1003,Maharashtra,Aurangabad,Urban,Female,OBC,11,6,200000,100,3.1,No,None
STU03977,SCH1213,Rajasthan,Kota,Urban,Male,OBC,9,3,200000,72,1.3,No,None
STU03978,SCH1137,Uttar Pradesh,Lucknow,Rural,Female,OBC,16,12,150000,48,4.3,Yes,Poverty
STU03979,SCH1214,Rajasthan,Kota,Rural,Male,OBC,15,10,100000,76,3.2,Yes,Poverty
STU03980,SCH1115,Gujarat,Surat,Rural,Male,OBC,6,1,100000,84,4.8,No,None
STU03981,SCH1174,Gujarat,Rajkot,Urban,Male,General,11,5,200000,45,1.7,No,None
STU03982,SCH1062,Maharashtra,Nagpur,Urban,Male,SC,6,1,200000,76,5.7,No,None
STU03983,SCH1250,Madhya Pradesh,Jabalpur,Urban,Female,OBC,15,10,150000,74,2.5,Yes,Family Issues
STU03984,SCH1149,Maharashtra,Pune,Rural,Female,General,10,5,200000,66,3.9,No,None
STU03985,SCH1075,Madhya Pradesh,Bhopal,Urban,Female,SC,10,6,200000,66,5.3,No,None
STU03986,SCH1107,Uttar Pradesh,Kanpur,Rural,Male,General,11,6,75000,87,0.6,Yes,Poverty
STU03987,SCH1051,Uttar Pradesh,Kanpur,Rural,Male,OBC,6,1,150000,77,6.3,No,None
STU03988,SCH1127,Maharashtra,Nashik,Semi-Urban,Male,OBC,13,8,75000,55,1.3,Yes,Child Labour
STU03989,SCH1119,Maharashtra,Nagpur,Semi-Urban,Female,General,8,3,75000,85,5.1,No,None
STU03990,SCH1017,Maharashtra,Nagpur,Rural,Female,General,10,5,150000,69,4.3,No,None
STU03991,SCH1200,Maharashtra,Pune,Urban,Female,SC,12,7,200000,93,8.6,No,None
STU03992,SCH1028,Maharashtra,Aurangabad,Urban,Female,OBC,9,3,100000,89,2.3,No,None
STU03993,SCH1040,Madhya Pradesh,Jabalpur,Rural,Female,OBC,11,5,100000,69,1.0,No,None
STU03994,SCH1096,Gujarat,Surat,Rural,Male,OBC,8,2,100000,83,3.8,No,None
STU03995,SCH1146,Uttar Pradesh,Aligarh,Urban,Female,OBC,17,12,50000,53,3.2,Yes,Lack of Transport
STU03996,SCH1168,Uttar Pradesh,Aligarh,Rural,Male,OBC,6,1,50000,46,3.0,Yes,Poverty
STU03997,SCH1177,Madhya Pradesh,Indore,Urban,Male,General,7,2,300000,82,1.2,No,None
STU03998,SCH1211,Maharashtra,Nashik,Rural,Male,OBC,13,7,75000,71,4.4,Yes,Child Labour
STU03999,SCH1122,Gujarat,Surat,Rural,Male,General,16,11,50000,97,6.5,Yes,Poverty
STU04000,SCH1018,Gujarat,Vadodara,Urban,Male,OBC,15,9,200000,44,5.6,Yes,Child Labour
STU04001,SCH1200,Madhya Pradesh,Indore,Rural,Female,OBC,16,12,75000,85,1.7,Yes,Poor Academic Performance
STU04002,SCH1216,Madhya Pradesh,Indore,Urban,Male,General,16,12,150000,61,5.8,No,None
STU04003,SCH1201,Rajasthan,Kota,Rural,Female,OBC,14,10,300000,74,4.4,Yes,Lack of Transport
STU04004,SCH1220,Rajasthan,Kota,Rural,Male,OBC,14,9,150000,97,2.9,Yes,Poverty
STU04005,SCH1038,Uttar Pradesh,Agra,Rural,Male,ST,17,11,300000,63,5.9,Yes,Family Issues
STU04006,SCH1070,Madhya Pradesh,Jabalpur,Rural,Male,OBC,17,12,150000,50,3.8,Yes,Poor Academic Performance
STU04007,SCH1010,Rajasthan,Kota,Rural,Male,General,17,12,150000,83,0.6,No,None
STU04008,SCH1166,Maharashtra,Nagpur,Semi-Urban,Female,SC,14,10,100000,100,3.7,No,None
STU04009,SCH1004,Uttar Pradesh,Lucknow,Semi-Urban,Male,OBC,17,12,50000,77,1.8,Yes,Poverty
STU04010,SCH1224,Maharashtra,Aurangabad,Rural,Female,SC,18,12,300000,62,3.4,Yes,Poverty
STU04011,SCH1163,Uttar Pradesh,Lucknow,Rural,Female,General,18,12,200000,100,3.3,Yes,Poverty
STU04012,SCH1227,Maharashtra,Pune,Urban,Male,General,16,11,150000,86,4.0,No,None
STU04013,SCH1100,Gujarat,Rajkot,Semi-Urban,Female,OBC,6,1,150000,100,4.4,No,None
STU04014,SCH1191,Maharashtra,Nashik,Semi-Urban,Male,SC,7,2,200000,63,4.0,No,None
STU04015,SCH1194,Gujarat,Vadodara,Urban,Male,OBC,11,7,100000,65,7.0,No,None
STU04016,SCH1055,Maharashtra,Nagpur,Semi-Urban,Female,SC,14,8,200000,74,4.5,No,None
STU04017,SCH1159,Rajasthan,Kota,Rural,Male,SC,11,6,75000,80,1.5,Yes,Poor Academic Performance
STU04018,SCH1211,Maharashtra,Nashik,Rural,Female,SC,7,1,50000,76,4.1,Yes,Poverty
STU04019,SCH1233,Uttar Pradesh,Agra,Rural,Male,SC,13,9,50000,59,4.5,Yes,Family Issues
STU04020,SCH1054,Madhya Pradesh,Gwalior,Rural,Male,OBC,9,4,100000,73,5.9,No,None
STU04021,SCH1041,Gujarat,Vadodara,Urban,Male,General,11,5,100000,66,4.0,No,None
STU04022,SCH1153,Gujarat,Vadodara,Semi-Urban,Male,ST,11,5,200000,72,1.5,No,None
STU04023,SCH1068,Rajasthan,Jodhpur,Rural,Male,ST,17,12,200000,56,8.1,Yes,Poor Academic Performance
STU04024,SCH1073,Maharashtra,Nagpur,Rural,Male,ST,17,12,150000,72,0.2,No,None
STU04025,SCH1003,Gujarat,Vadodara,Urban,Female,OBC,11,6,200000,83,5.2,No,None
STU04026,SCH1150,Rajasthan,Kota,Urban,Female,OBC,16,12,200000,69,0.2,No,None
STU04027,SCH1020,Gujarat,Surat,Urban,Female,OBC,12,8,50000,58,2.7,Yes,Poverty
STU04028,SCH1122,Uttar Pradesh,Kanpur,Rural,Other,OBC,7,2,300000,95,4.8,No,None
STU04029,SCH1037,Uttar Pradesh,Aligarh,Rural,Female,SC,16,12,75000,50,4.4,Yes,Poor Academic Performance
STU04030,SCH1162,Maharashtra,Pune,Urban,Male,OBC,15,10,200000,59,4.2,No,None
STU04031,SCH1133,Uttar Pradesh,Kanpur,Urban,Male,General,13,8,200000,85,3.0,No,None
STU04032,SCH1075,Rajasthan,Jodhpur,Rural,Male,General,16,11,150000,71,0.2,No,None
STU04033,SCH1231,Madhya Pradesh,Bhopal,Urban,Male,OBC,6,1,100000,53,0.4,No,None
STU04034,SCH1109,Uttar Pradesh,Aligarh,Urban,Female,OBC,10,6,200000,78,1.6,No,None
STU04035,SCH1006,Gujarat,Ahmedabad,Urban,Female,General,7,2,100000,85,5.9,No,None
STU04036,SCH1231,Uttar Pradesh,Aligarh,Urban,Female,OBC,16,11,150000,96,5.7,No,None
STU04037,SCH1190,Uttar Pradesh,Aligarh,Rural,Female,SC,13,9,50000,76,2.9,Yes,Poor Academic Performance
STU04038,SCH1119,Rajasthan,Udaipur,Rural,Male,OBC,18,12,300000,56,2.1,Yes,Poverty
STU04039,SCH1074,Maharashtra,Nashik,Urban,Male,OBC,10,5,200000,76,4.9,No,None
STU04040,SCH1248,Madhya Pradesh,Bhopal,Rural,Female,General,14,8,75000,76,5.3,No,None
STU04041,SCH1211,Madhya Pradesh,Bhopal,Urban,Male,OBC,11,5,150000,85,7.6,No,None
STU04042,SCH1024,Gujarat,Rajkot,Rural,Female,OBC,10,5,500000,62,2.4,No,None
STU04043,SCH1052,Madhya Pradesh,Indore,Urban,Other,OBC,10,6,150000,85,3.0,No,None
STU04044,SCH1157,Rajasthan,Udaipur,Urban,Male,OBC,11,6,75000,45,6.4,Yes,Poor Academic Performance
STU04045,SCH1068,Gujarat,Rajkot,Urban,Female,ST,11,7,100000,83,0.6,No,None
STU04046,SCH1174,Maharashtra,Pune,Rural,Male,OBC,11,6,150000,84,3.8,No,None
STU04047,SCH1225,Gujarat,Rajkot,Rural,Female,General,6,1,75000,67,1.9,Yes,Poverty
STU04048,SCH1148,Gujarat,Rajkot,Semi-Urban,Male,OBC,17,11,50000,86,4.2,No,None
STU04049,SCH1235,Madhya Pradesh,Indore,Rural,Male,SC,8,2,100000,86,5.4,Yes,Poverty
STU04050,SCH1215,Gujarat,Vadodara,Urban,Female,OBC,18,12,75000,84,3.0,Yes,Child Labour
STU04051,SCH1176,Madhya Pradesh,Gwalior,Urban,Female,General,9,5,200000,86,7.1,No,None
STU04052,SCH1067,Rajasthan,Udaipur,Rural,Female,OBC,14,9,200000,58,5.2,Yes,Family Issues
STU04053,SCH1092,Gujarat,Ahmedabad,Rural,Female,SC,6,2,50000,91,1.2,Yes,Migration
STU04054,SCH1024,Rajasthan,Kota,Urban,Male,ST,11,6,150000,80,1.5,No,None
STU04055,SCH1150,Madhya Pradesh,Jabalpur,Rural,Male,General,15,11,150000,84,3.7,No,None
STU04056,SCH1106,Uttar Pradesh,Agra,Urban,Female,OBC,7,1,75000,92,1.8,No,None
STU04057,SCH1008,Rajasthan,Kota,Urban,Male,OBC,7,2,75000,95,3.4,Yes,Poverty
STU04058,SCH1123,Rajasthan,Kota,Rural,Male,ST,15,10,150000,74,4.9,Yes,Lack of Interest
STU04059,SCH1182,Gujarat,Vadodara,Urban,Female,General,9,3,75000,67,0.8,Yes,Migration
STU04060,SCH1121,Maharashtra,Aurangabad,Urban,Male,OBC,6,1,150000,86,0.2,No,None
STU04061,SCH1025,Maharashtra,Aurangabad,Rural,Female,OBC,18,12,100000,75,4.3,No,None
STU04062,SCH1207,Maharashtra,Aurangabad,Rural,Female,OBC,17,12,150000,65,2.1,Yes,Poverty
STU04063,SCH1126,Gujarat,Rajkot,Rural,Female,SC,6,1,100000,81,8.2,Yes,Lack of Interest
STU04064,SCH1222,Maharashtra,Nagpur,Rural,Male,General,15,11,200000,64,4.1,Yes,Poverty
STU04065,SCH1247,Uttar Pradesh,Lucknow,Urban,Female,OBC,6,1,100000,56,3.6,No,None
STU04066,SCH1125,Gujarat,Rajkot,Rural,Female,ST,14,8,500000,74,6.3,Yes,Migration
STU04067,SCH1225,Rajasthan,Jaipur,Rural,Other,OBC,6,1,50000,88,3.0,Yes,Family Issues
STU04068,SCH1153,Rajasthan,Udaipur,Rural,Male,OBC,11,5,200000,69,3.5,No,None
STU04069,SCH1045,Rajasthan,Udaipur,Rural,Male,OBC,17,12,200000,75,6.3,No,None
STU04070,SCH1028,Uttar Pradesh,Kanpur,Urban,Male,General,14,9,300000,75,4.6,No,None
STU04071,SCH1233,Uttar Pradesh,Agra,Rural,Male,ST,17,11,75000,70,8.8,Yes,Poverty
STU04072,SCH1061,Maharashtra,Aurangabad,Rural,Male,SC,11,6,200000,75,1.8,No,None
STU04073,SCH1036,Madhya Pradesh,Bhopal,Rural,Male,General,17,12,100000,80,0.2,No,None
STU04074,SCH1222,Maharashtra,Nagpur,Urban,Female,OBC,15,10,150000,47,5.1,Yes,Family Issues
STU04075,SCH1182,Rajasthan,Jodhpur,Rural,Female,General,10,5,150000,62,8.0,Yes,Poor Academic Performance
STU04076,SCH1016,Rajasthan,Kota,Rural,Female,SC,6,1,100000,83,4.3,No,None
STU04077,SCH1233,Maharashtra,Nagpur,Semi-Urban,Male,General,9,3,50000,46,6.3,Yes,Poverty
STU04078,SCH1145,Maharashtra,Pune,Urban,Female,ST,8,3,150000,77,1.0,No,None
STU04079,SCH1192,Gujarat,Vadodara,Urban,Male,General,16,12,300000,90,3.1,No,None
STU04080,SCH1177,Uttar Pradesh,Kanpur,Semi-Urban,Male,SC,13,7,50000,79,9.7,Yes,Poverty
STU04081,SCH1043,Maharashtra,Aurangabad,Rural,Male,OBC,12,8,100000,91,0.2,No,None
STU04082,SCH1233,Uttar Pradesh,Aligarh,Rural,Male,ST,7,1,500000,80,6.1,No,None
STU04083,SCH1181,Gujarat,Surat,Rural,Female,OBC,15,10,100000,61,3.6,Yes,Poor Academic Performance
STU04084,SCH1236,Rajasthan,Jaipur,Urban,Female,OBC,13,7,150000,73,4.9,No,None
STU04085,SCH1234,Rajasthan,Udaipur,Rural,Female,General,6,1,150000,100,0.2,No,None
STU04086,SCH1093,Madhya Pradesh,Indore,Urban,Other,SC,18,12,150000,69,2.0,Yes,Child Labour
STU04087,SCH1101,Uttar Pradesh,Lucknow,Urban,Female,General,17,12,150000,77,1.0,No,None
STU04088,SCH1066,Gujarat,Rajkot,Urban,Male,OBC,8,3,200000,82,2.0,No,None
STU04089,SCH1205,Maharashtra,Nagpur,Urban,Female,OBC,17,11,200000,80,2.5,No,None
STU04090,SCH1049,Maharashtra,Nashik,Rural,Female,OBC,7,2,200000,86,4.3,No,None
STU04091,SCH1118,Maharashtra,Nashik,Rural,Female,General,18,12,150000,66,6.7,Yes,Poverty
STU04092,SCH1143,Maharashtra,Pune,Rural,Female,General,8,3,300000,87,1.2,No,None
STU04093,SCH1221,Maharashtra,Aurangabad,Rural,Female,OBC,17,11,200000,86,3.8,No,None
STU04094,SCH1029,Maharashtra,Aurangabad,Semi-Urban,Male,OBC,10,5,75000,79,2.9,No,None
STU04095,SCH1093,Uttar Pradesh,Aligarh,Rural,Female,OBC,11,7,150000,89,5.5,No,None
STU04096,SCH1029,Maharashtra,Aurangabad,Rural,Female,OBC,8,4,200000,62,0.2,No,None
STU04097,SCH1022,Madhya Pradesh,Jabalpur,Urban,Female,OBC,11,7,75000,98,4.5,Yes,Migration
STU04098,SCH1055,Uttar Pradesh,Agra,Urban,Male,ST,15,10,100000,82,4.7,No,None
STU04099,SCH1211,Maharashtra,Nashik,Rural,Female,OBC,6,1,500000,78,0.9,No,None
STU04100,SCH1221,Rajasthan,Udaipur,Urban,Female,OBC,11,5,500000,97,7.6,No,None
STU04101,SCH1036,Madhya Pradesh,Indore,Urban,Male,SC,13,7,150000,90,0.8,No,None
STU04102,SCH1147,Gujarat,Surat,Rural,Male,SC,7,1,100000,65,4.8,No,None
STU04103,SCH1009,Maharashtra,Aurangabad,Rural,Male,OBC,15,10,200000,93,1.2,No,None
STU04104,SCH1109,Uttar Pradesh,Lucknow,Rural,Female,OBC,7,2,300000,76,0.2,No,None
STU04105,SCH1202,Madhya Pradesh,Bhopal,Rural,Male,OBC,7,3,50000,83,5.9,Yes,Family Issues
STU04106,SCH1025,Rajasthan,Jaipur,Rural,Female,ST,10,5,75000,67,3.9,Yes,Poor Academic Performance
STU04107,SCH1088,Gujarat,Vadodara,Rural,Male,OBC,9,3,50000,93,0.2,Yes,Poverty
STU04108,SCH1113,Uttar Pradesh,Agra,Urban,Female,General,15,10,100000,72,4.5,No,None
STU04109,SCH1196,Rajasthan,Jaipur,Rural,Male,General,16,11,150000,83,0.9,No,None
STU04110,SCH1090,Rajasthan,Kota,Urban,Male,SC,7,1,150000,75,6.3,No,None
STU04111,SCH1204,Madhya Pradesh,Bhopal,Urban,Male,General,11,5,150000,42,3.3,Yes,Poverty
STU04112,SCH1021,Uttar Pradesh,Lucknow,Rural,Female,OBC,11,5,100000,98,0.2,No,None
STU04113,SCH1213,Uttar Pradesh,Lucknow,Rural,Female,General,6,1,100000,55,2.8,Yes,Lack of Interest
STU04114,SCH1105,Gujarat,Vadodara,Urban,Male,OBC,6,1,50000,58,5.8,Yes,Poverty
STU04115,SCH1156,Maharashtra,Nagpur,Urban,Male,SC,7,2,150000,72,6.0,Yes,Poverty
STU04116,SCH1209,Gujarat,Ahmedabad,Urban,Female,OBC,11,6,150000,83,6.5,No,None
STU04117,SCH1155,Madhya Pradesh,Indore,Urban,Male,OBC,16,10,75000,90,1.3,Yes,Lack of Interest
STU04118,SCH1224,Gujarat,Surat,Semi-Urban,Male,General,14,10,300000,71,6.7,Yes,Lack of Transport
STU04119,SCH1003,Gujarat,Surat,Rural,Female,General,9,4,100000,78,7.6,No,None
STU04120,SCH1232,Madhya Pradesh,Indore,Rural,Female,OBC,18,12,75000,59,3.4,Yes,Poverty
STU04121,SCH1082,Madhya Pradesh,Indore,Urban,Male,SC,12,8,50000,100,5.3,Yes,Child Labour
STU04122,SCH1078,Gujarat,Surat,Urban,Female,SC,18,12,75000,72,1.6,Yes,Migration
STU04123,SCH1235,Rajasthan,Jaipur,Rural,Male,General,9,4,200000,82,0.8,No,None
STU04124,SCH1094,Uttar Pradesh,Aligarh,Urban,Male,General,13,7,100000,92,2.3,No,None
STU04125,SCH1187,Maharashtra,Aurangabad,Urban,Female,General,16,10,75000,95,2.0,Yes,Migration
STU04126,SCH1205,Madhya Pradesh,Bhopal,Urban,Male,OBC,7,2,200000,98,1.1,No,None
STU04127,SCH1145,Maharashtra,Nashik,Rural,Male,General,10,4,100000,70,5.0,No,None
